variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Bio	supp_QC	supp_Blanc	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval	supp_redund_samp_mean	supp_redund_is	supp_redund_repres	supp_redund_relative
M289.1728T286	c18hyper	M289.1728T286	289.172829955729	285.944166186982	[557][M]2+		2810	NA															289.171119759022	289.173683990346	285.241071897507	287.218712587816	61	42	19	0	6.11106538482518e-05	0.147227359506022	0.402455404856043	0.993963748930843	6.24759436733398e-11	16315.7314659607	0		
M289.177T90_2	c18hyper	M289.177T90_2	289.176960694694	89.5758952513469		[M+H-C3H2O3]+ 374.178	38	NA															289.175498203136	289.17794699259	88.6184817239242	90.5331014960418	62	42	20	0	4.41739323112134e-05	0.184723786645202	0.470150177490464	0.996874029568736	2.33835739675575e-12	22549.5702933518	0		
M289.6322T655_1	c18hyper	M289.6322T655_1	289.632166079208	655.14663140253	[554][M+2]2+		17	NA															289.630662268721	289.633265101044	651.654113431907	667.173928165317	105	42	21	0	8.7262623239417e-06	0.285299387125429	0.300953356852825	0.987352368602676	2.49528287364972e-09	114911.53175611	0		
M289.6575T137	c18hyper	M289.6575T137	289.657493708511	136.872975824581			81	NA															289.65606533196	289.658643392981	135.280400275621	138.717604665155	61	41	20	0	5.18077545598257e-05	0.150673883562024	0.21073487242029	0.994937537883319	2.59651971489194e-11	19416.4067390686	0		
M289.7751T261_1	c18hyper	M289.7751T261_1	289.775074385275	261.061607642403			2894	NA															289.773638998513	289.775774824283	260.150776202786	261.593038092261	35	23	12	0	0.00022513059242664	0.232882323325598	0.456206683630512	0.971006752414606	1.53685265023242e-07	4415.6254756667	0		
M290.0821T58	c18hyper	M290.0821T58	290.082051327456	58.4107842033306	[559][M]+		3	NA															290.080518223469	290.082805103533	57.2798241722841	59.8206537489143	63	42	21	0	7.76328565656632e-07	0.0872659334258733	0.465195266840955	0.972773458817083	1.12564871555597e-07	1289316.48789951	0		
M290.1013T53	c18hyper	M290.1013T53	290.101337828127	53.0208221948838		[M+2H-C6H8O6]2+ 754.205	4	NA															290.09993399277	290.10231034794	52.7186417245497	53.5185095055886	63	42	21	0	6.73623118551672e-06	0.122459075587003	0.233516948306908	0.990950783425688	4.70699914993139e-10	148080.242861115	0		
M290.1245T118	c18hyper	M290.1245T118	290.124522336783	117.98203217459	[560][M]+		41	NA															290.123105310106	290.125925268479	117.211384806894	119.443229231521	63	42	21	0	1.69672100234489e-05	0.167889077809598	0.541694537296731	0.993124943409448	1.19577395695872e-10	58887.2178278827	0		
M290.1495T239	c18hyper	M290.1495T239	290.149501842225	239.480628878413		[M+H-C6H10O5]+ 451.19	71	NA															290.148067832121	290.149949973558	238.376340370639	240.517354710724	48	34	14	0	0.000173821160290849	0.111676429925903	0.251019915785869	0.988018356720125	1.90607525088949e-09	5759.06649889972	0		
M290.1787T430	c18hyper	M290.1787T430	290.178694179413	430.453245404917			3788	NA															290.175639583723	290.179737211148	406.015675876469	431.748777820745	36	19	15	0	0.0364644740490886	0.151026523361278	0.11937384555765	0.837181163640825	0.000680975479270444	4826.63778340014	0		
M290.4281T237	c18hyper	M290.4281T237	290.428076274882	237.103583196895			71	NA															290.426654348615	290.42880945785	235.711330498898	237.799252258155	42	29	13	0	0.000185470894223742	0.251579812958232	0.320202728058671	0.988449163552472	1.58832188183867e-09	5367.06973547653	0		
M290.5735T90	c18hyper	M290.5735T90	290.573537701108	89.5190154984986		[M+2H-NH3]2+ 596.152	38	NA															290.572078743845	290.574784946452	88.2544815470396	90.2740545754844	31	23	8	0	0.000431440115609906	0.161396963052649	0.216620732886559	0.949789917419213	2.30946033060082e-06	2338.0998908659	0		
M290.6647T189	c18hyper	M290.6647T189	290.664676927714	189.165324596316			59	NA															290.658350216116	290.665427917718	174.229948222407	192.241218532066	58	38	14	0	0.000115768640403576	0.223225218103678	0.426809883509872	0.971942645271331	1.30637053833119e-07	8701.3324635407	0		
M290.9171T43	c18hyper	M290.9171T43	290.917135786737	42.8562308419558			341	NA															290.915760202197	290.917747549428	42.6028213697746	43.2824106447122	36	27	9	0	7.58512881277679e-05	0.22952236935332	0.545174192453336	0.957941603193319	9.65661883757749e-07	13242.0189730811	0		
M291.0851T58	c18hyper	M291.0851T58	291.085077324675	58.2883525932386	[559][M+1]+		3	NA															291.081935169818	291.087370781852	55.3136462864916	63.750172089127	69	42	21	0	9.47585125294e-06	0.266676555066286	0.658597269450771	0.794738419823197	0.0020097125234201	105365.655459575	0		
M291.1276T119	c18hyper	M291.1276T119	291.127646844303	118.552721085347	[560][M+1]+		41	NA															291.126470179936	291.128212548095	117.407594808184	120.606836193667	41	30	11	0	0.000197671235972628	0.265639279833325	0.510552403088964	0.946374823510493	3.19064020276482e-06	5045.52191978895	0		
M291.4992T152	c18hyper	M291.4992T152	291.499185759367	151.506224797969			3917	NA															291.497810069451	291.499761141478	149.231903980615	154.404427951591	42	29	13	0	0.000276614665385439	0.242158115386149	0.277968348308013	0.965011728435854	3.89374548860893e-07	3634.76193877086	0		
M291.9771T43	c18hyper	M291.9771T43	291.977054409498	43.2334613965264			4	NA															291.975772967152	291.978199250231	42.3510302792798	44.1300325448179	55	41	14	0	2.98629305623317e-05	0.14664368944771	0.395607049609469	0.99215699260303	2.30663157078422e-10	33717.7258687514	0		
M292.086T167	c18hyper	M292.086T167	292.085985211742	166.692586750646			642	NA															292.084962545091	292.086572421004	164.20557423288	168.340043937473	38	28	10	0	0.000186618953133884	0.274193338351598	0.381874975428106	0.883098381147753	0.000140865037666821	5383.43688354365	0		
M292.1305T146	c18hyper	M292.1305T146	292.130526810325	146.009170527262		[M+K]+ 253.172	67	NA															292.12902294851	292.131194718162	144.962213421582	146.903004435155	58	40	18	0	0.000113140127423254	0.192827275870661	0.231853382937897	0.990658103451043	5.51635089098486e-10	8863.60390416616	0		
M292.1312T279	c18hyper	M292.1312T279	292.131228007367	278.572656314077			77	NA															292.129674935349	292.136563914154	262.648534229841	279.161150966935	57	39	17	0	9.41035882252095e-05	0.187278250456178	0.322223713272891	0.992411972863874	1.95611593186005e-10	10646.9746359376	0		
M292.1515T54	c18hyper	M292.1515T54	292.151503269072	53.6732758638584			4	NA															292.150153615524	292.152006977319	53.2642292412853	54.3513121766799	52	36	16	0	2.85820627236498e-05	0.138254681613591	0.265015541004937	0.986819759050819	3.06410126324529e-09	35222.8901144896	0		
M292.1656T124	c18hyper	M292.1656T124	292.165594662078	123.926915233289	[562][M+2]+		41	NA															292.15903207468	292.167082769988	120.525756882048	125.09191381382	62	41	21	0	5.54216090130127e-05	0.181462142125036	0.249010727480767	0.993249307346704	1.09169076078011e-10	18062.1018674601	0		
M292.6082T264	c18hyper	M292.6082T264	292.608194498643	264.265517076401			2898	NA															292.606027398918	292.608738479893	263.654856310252	283.753598576753	53	37	15	0	0.000111141763791224	0.143290464070778	0.230301749244733	0.97569537420214	6.41240732107097e-08	9050.11143100827	0		
M292.9715T44_2	c18hyper	M292.9715T44_2	292.971541143711	43.6141434660423	[570][M]+		4	NA															292.970134246749	292.97237249732	43.1813057792151	43.9067770946093	63	42	21	0	2.11364540834218e-05	0.0317887344575686	0.141195093402937	0.766482319286112	0.00363832711298975	47181.2556229661	0		
M293.0646T52_1	c18hyper	M293.0646T52_1	293.064611815028	52.2243727191653			4	NA															293.063127983754	293.065449615285	51.5142112663413	52.8555090691687	63	42	21	0	0.000841326902612608	0.147577751232247	0.470482818251173	0.900577299589606	6.46130916970458e-05	63689.6475238425	0		
M293.0806T115	c18hyper	M293.0806T115	293.080609579549	114.698987358571			2	NA															293.079047811677	293.081705941148	114.01064904009	115.909728382257	61	40	21	0	1.47383837196622e-05	0.135915252189914	0.271418870422329	0.961814591638551	5.99646773256253e-07	68344.9873220369	0		
M293.1525T504	c18hyper	M293.1525T504	293.152472461269	504.457062477648			1040	NA															293.151056748761	293.153240299091	503.709519244569	504.8997538772	43	31	12	0	0.000137303892324516	0.12102989698018	0.231957449451423	0.957162248158312	1.05711322130607e-06	7214.78481595628	0		
M293.1609T226	c18hyper	M293.1609T226	293.160886226896	225.514572354906		[M+H]+ 292.15	3629	NA															293.159576838151	293.161659980886	222.437233422447	227.520711386834	53	35	18	0	8.29548077536241e-05	0.268485080672327	0.420460677231373	0.993180725760183	1.14815088991711e-10	12011.871173004	0		
M293.1629T263	c18hyper	M293.1629T263	293.162857337359	262.862181148947			2899	NA															293.161240149544	293.163811904346	262.070220387517	263.542097290856	60	40	20	0	0.000110772648667996	0.134450259198305	0.236932746552425	0.99086649799679	4.92963348003274e-10	9014.98671130741	0		
M293.1872T381	c18hyper	M293.1872T381	293.187238126272	381.06085396445			106	NA															293.185862346323	293.187931468851	380.037652101223	382.013132029912	45	32	13	0	0.000240018439296982	0.240155370863364	0.48995749346084	0.970574657205357	1.6536336037287e-07	4191.50539023039	0		
M293.2195T43	c18hyper	M293.2195T43	293.219490186351	42.8449925972847			4	NA															293.218261169561	293.220428469843	42.2708857713961	43.3813801149967	40	26	14	0	0.000118152481967057	0.280528627924236	0.480930982648505	0.802843935236439	0.00166722567458386	8442.95430562753	0		
M293.4954T225	c18hyper	M293.4954T225	293.495390442712	224.557027141155		[M+H-C6H10O4]+ 438.553	3629	NA															293.494178824664	293.49616558515	221.527070076634	227.007641766246	43	28	15	0	0.000247765632954301	0.192893570962563	0.274571392862588	0.973198509676188	1.04122861167263e-07	4041.1205744463	0		
M293.5963T271_1	c18hyper	M293.5963T271_1	293.596279280649	270.979060501426			3684	NA															293.594834239649	293.597059332354	270.512843505512	271.605780402146	48	36	12	0	0.000156465126584022	0.181790544688835	0.460701414402981	0.967651653771121	2.64211159395765e-07	6370.86008718764	0		
M293.6244T195	c18hyper	M293.6244T195	293.624403898169	194.661660443875		[M+Na+K]2+ 525.288 [M+2Na]2+ 541.262	62	NA															293.622762629864	293.625080812281	193.294541340106	195.937518816445	60	42	18	0	0.000201739334104314	0.122950594233732	0.364663172422919	0.993355378352092	1.00875619010117e-10	4959.06805358673	0		
M293.6507T504	c18hyper	M293.6507T504	293.650656575775	504.451837399538			1041	NA															293.649013061983	293.651393621228	503.891502147947	504.88524503654	52	39	13	0	7.51985605568443e-05	0.175164221329168	0.409199116195307	0.938460913724482	6.26517221011913e-06	13213.7423989093	0		
M293.6797T237	c18hyper	M293.6797T237	293.679689476868	237.150489767319			2729	NA															293.678302318142	293.687879183138	235.022292684131	238.513065502372	33	21	12	0	0.000296189910680934	0.246365832884957	0.304858212453914	0.961473336063481	6.26562881128875e-07	3358.3090655286	0		
M293.7018T271_2	c18hyper	M293.7018T271_2	293.701777994897	270.521139911131			3685	NA															293.692930919245	293.702271475221	260.576647774326	273.073229805571	58	39	18	0	7.39850282161892e-05	0.237014894651163	0.387068912858248	0.98068377057909	2.05035528516234e-08	13455.1234920573	0		
M294.0567T239	c18hyper	M294.0567T239	294.056731440251	238.782883633071			71	NA															294.055140170827	294.05722224547	237.687680197096	239.53005386992	46	32	14	0	0.000370056756125	0.172173128968545	0.30021031726207	0.949564602781943	2.36084127324743e-06	2721.65953975963	0		
M294.1018T102	c18hyper	M294.1018T102	294.101830506921	101.939248860408			48	NA															294.10030797175	294.102570087661	101.416988869099	102.591269715042	32	20	12	0	0.000227415177042385	0.182030587625094	0.156301323601166	0.958547444852587	8.9900817981681e-07	4415.48629287655	0		
M294.1022T241	c18hyper	M294.1022T241	294.102249484652	241.264008901234		[M+H+CF3COOH]+ 159.092	71	NA															294.100777938191	294.102781695914	238.706043980874	243.363011495392	55	39	16	0	0.000107578519321462	0.109830320086529	0.154720202222873	0.993459973429207	9.31983860807785e-11	9368.05678295142	0		
M294.1198T53	c18hyper	M294.1198T53	294.11975750588	53.218845792692		[3M+2Na+K-H]2+ 168.09	4	NA															294.118325299024	294.120390012292	52.6406616963497	53.9653950821209	45	33	12	0	3.8060606915306e-05	0.155904551771844	0.361918912917494	0.990302806267718	6.64429440511172e-10	26355.4906969556	0		
M294.1464T213	c18hyper	M294.1464T213	294.1464156382	212.94483840506		[M+Na]+ 271.157	90	NA															294.14496732648	294.147001746798	211.250105399608	213.931221876622	60	42	18	0	6.81329314530347e-05	0.148700446745121	0.209763078474695	0.994181618586829	5.20050286762251e-11	14732.8317059008	0		
M294.1664T262	c18hyper	M294.1664T262	294.166388572979	261.97047711623			2900	NA															294.162943576635	294.167149761994	248.295128079691	275.728435806716	57	41	13	0	0.00017651855924459	0.206920062062065	0.450873115150542	0.966158823942558	3.30235425740967e-07	5657.71116532058	0		
M294.1704T291	c18hyper	M294.1704T291	294.170428017085	291.255232176749		[M+2H-CO2]2+ 630.333	33	NA															294.169190128366	294.171143496568	290.272243423741	292.717099899038	48	32	16	0	0.000135508790359431	0.229990041505014	0.507322432813522	0.994676957017405	3.33575057458541e-11	7403.83748017172	0		
M294.1808T149	c18hyper	M294.1808T149	294.18078169612	148.531897201256		[3M+H+Na]2+ 188.12	67	NA															294.174152210394	294.181408286699	146.686008666523	156.178672235373	45	29	15	0	0.000322288458082237	0.160791510685165	0.196852971729855	0.971537014472524	1.40261418432705e-07	3106.77694994039	0		
M294.1935T220	c18hyper	M294.1935T220	294.193466238594	219.775700246597		[M+H]+ 293.182	3629	NA															294.192089791905	294.194211922056	217.057424111167	221.116254262462	57	40	17	0	0.000140302907788513	0.194369814322981	0.250666167915333	0.989853297026312	8.32753840789666e-10	7093.42258835777	0		
M294.5297T279_1	c18hyper	M294.5297T279_1	294.52971695489	279.028480336069			77	NA															294.528161755789	294.530233546478	278.353495132606	279.988632893871	61	41	20	0	0.000122061440811589	0.152828473945652	0.269030093870306	0.988236858738845	1.73913602734796e-09	8161.90146768126	0		
M294.6221T258	c18hyper	M294.6221T258	294.622093410325	258.164372693204		[M+2H]2+ 587.23	50	NA															294.620543530902	294.622853537942	256.640538685715	259.139152472436	34	22	12	0	0.000439748564409649	0.242909888585096	0.316988890759144	0.961586949746904	6.17497308170752e-07	2273.28002042665	0		
M294.6411T528_1	c18hyper	M294.6411T528_1	294.641143371628	527.885671907605	[573][M+2]2+		79	NA															294.639530505708	294.642030060648	513.8946262231	528.805360607611	67	41	18	0	4.22840504724078e-05	0.220513582411989	0.391494850998391	0.986960145244651	2.9050409595374e-09	23483.8355857955	0		
M294.667T208_1	c18hyper	M294.667T208_1	294.666997969701	207.582608843905			3639	NA															294.665413585669	294.667649518372	203.339031615847	213.439855326249	58	42	16	0	5.9085870472961e-05	0.11848992121811	0.310256432537673	0.99357014161249	8.56244525620543e-11	16943.5217104413	0		
M294.6907T101	c18hyper	M294.6907T101	294.690720459523	100.876405771038		[M+Na]+ 271.705	48	NA															294.683332694436	294.691426287349	92.2333609073303	101.779397011401	48	35	13	0	0.000151100687668786	0.209982695750452	0.41918575094444	0.984656216981667	6.52790813931601e-09	6588.83012509278	0		
M294.8642T279_2	c18hyper	M294.8642T279_2	294.864159648151	278.988204319079		[M+K]+ 255.893	77	NA															294.862808276881	294.864788013248	278.246840935694	279.776718422543	30	19	11	0	0.000355298030343808	0.204324602830258	0.297155214679694	0.967218309619135	2.82182362425105e-07	2795.26090837514	0		
M294.9177T208_2	c18hyper	M294.9177T208_2	294.917661439154	207.771391726311			93	NA															294.916213996406	294.918526329641	203.281885518848	212.642915374792	51	40	11	0	0.000109107876389991	0.206346182140613	0.545274043344536	0.980483385637072	2.15820964072946e-08	9192.18985974856	0		
M295.0941T256	c18hyper	M295.0941T256	295.09411530451	256.33943878577			50	NA															295.092733219181	295.094865533987	241.972657618587	257.346889055091	61	36	12	0	0.000218646255291306	0.210987847616447	0.391449994775488	0.935682034069109	7.77640091338268e-06	4569.2414009317	0		
M295.1185T587_1	c18hyper	M295.1185T587_1	295.118454483333	587.100433129553			20	NA															295.116844076423	295.119765738067	586.586924773866	587.726331986214	65	42	21	2	0.184072378891094	0.0950361856543376	0.431067650633857	0.850806766379919	0.000450644401118567	15065.7348067397	0		
M295.1304T121	c18hyper	M295.1304T121	295.130382531958	121.099757643766		[M+H]+ 294.128	41	NA															295.128732823671	295.132870506099	103.107078385458	121.846477686502	65	42	21	0	7.53903792543834e-06	0.187635024404604	0.245003357264297	0.997565032775597	6.7135597063184e-13	132664.421826282	0		
M295.131T283	c18hyper	M295.131T283	295.131021252153	282.610121437058	[580][M]+	[M+K+NH3]+ 239.135	2810	NA															295.129539130972	295.131683433071	282.104088926105	283.275565987889	60	41	19	0	6.8501150200509e-06	0.0845218992463233	0.260073786744702	0.995595048681357	1.29647766804671e-11	145804.386925111	0		
