variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M153.0329T0.72_2	c18acqui			0.151109396649673	0.728486054849169	0	0.0443663047235141	0.713561947985204	0	-0.070492489024975	0.952419085804579	0	-0.0135321167646474	0.957606333970026	0	2.05860568671969	1.02577359404995	E	E	E	E	E	E	0	0	4		M153T43_2	153.032884057034	43.1536459755301	[228][M]+		14	2	@M111.0098T0.72_3|+(CH2N2)|@M112.0061T0.72_2|+(CH3CN)|+(C2H3N)|@M151.0352T0.72_3|+34S|+41K|+37Cl|@M152.0366T0.72_3|+15N
M169.0458T0.72_2	c18acqui			0.181576745847774	0.681903802542377	0	0.0423221753210132	0.740397260849013	0	-0.0531383092494675	0.974330332819913	0	0.00541628418382523	0.975513773587543	0	2.09963310215018	0.816265527477181	E	E	E	E	E	E	0	0	4		M169T43_2	169.045826574727	43.1384518090237		[M+Na+HCOOH]+ 100.049	14	2	@M128.0193T0.72_3|+(CH3CN)|+(C2H3N)
M67.0541T18.62	c18acqui			-0.399258921548977	0.903760822139612	0	0.333382981398879	0.77192548939917	0	-0.469624783479592	0.94777135362595	0	0.545838823377109	0.552307707715329	0	0.452491300215209	0.566370965996392	E	E	E	E	E	E	0	0	NA		M67T1117	67.0541363257402	1116.90994901651			83	3	@M95.0856T18.61|-(C2H4)
M81.0698T18.61	c18acqui			-0.525365749190808	0.872307478065683	0	0.308212277782957	0.79702863153187	0	-0.44999190808328	0.94777135362595	0	0.38028895726333	0.669929188025315	0	0.696453073614305	0.54503873000289	E	E	E	E	E	E	0	0	NA		M81T1117	81.0697787154345	1116.84854734751		[M+H-C2H4]+ 108.094	83	3	@M191.1431T18.61|-(C5H8N3)
M93.0698T18.61	c18acqui			-0.581984551395573	0.819615570254579	0	0.406292730400128	0.660346429966001	0	-0.332413257850012	0.948329403053375	0	0.554506411222039	0.422382679657549	0	0.963035493127087	0.519343496460552	E	E	E	E	E	E	0	0	NA		M93T1117	93.0698175123183	1116.8485224826		[M+H-CH4]+ 108.094	83	3	@M95.0856T18.61|-(H2)|@M170.154T18.61|-(NC3H9)-(H2O)
M95.0856T18.61	c18acqui			-0.629273425417347	0.839063213227922	0	0.409036576602622	0.728619018076713	0	-0.411519809309942	0.948329403053375	0	0.516209082286942	0.559043179309528	0	0.745930184530494	0.437113977930407	E	E	E	E	E	E	0	0	NA		M95T1117	95.0855553988141	1116.82155226275		[M+H-CH2]+ 108.094	83	3	@M67.0541T18.62|+(C2H4)|@M93.0698T18.61|+(H2)|@M149.1324T18.61|-(C4H6)|@M214.1801T18.61|-(NC3H9)-(CH3COOH)
M170.154T18.61	c18acqui			-0.424776938679408	0.847970086460971	0	0.259711150729261	0.762015857442349	0	-0.399947951487009	0.916899460282953	0	0.426291943012044	0.498530806962607	0	0.755029264585368	0.669010511304825	E	E	E	E	E	E	0	0	NA		M170T1117	170.153985293424	1116.76481762037		[M+H-NH3]+ 186.167	83	3	@M93.0698T18.61|+(NC3H9)+(H2O)|@M198.1853T18.61|-(C2H4)|@M199.1894T18.61|-(C2H5.)|@M214.1801T18.61|-(C2H4O)
M173.1325T18.61	c18acqui			-0.42335868321652	0.882894423959119	0	0.298407980138343	0.758296568677676	0	-0.517545970892362	0.90793569957212	0	0.428779494591129	0.59588703892858	0	0.579844471085049	0.677080980927759	E	E	E	E	E	E	0	0	NA		M173T1117	173.132530072869	1116.7917148676		[M+K]+ 134.175	83	3	@M191.1431T18.61|-(H2O)|@M208.1696T18.61|-(H2O)-(NH3)|@M209.1537T18.61_1|-2(H2O)|@M227.1838T18.61_2|-(C4H6)
M199.1894T18.61	c18acqui			-0.461792926043447	0.88750213761207	0	0.173139537727364	0.901517904367481	0	-0.470731624589698	0.935099406057642	0	0.435126938539391	0.598407199090008	0	0.556761128099144	0.545173514077163	E	E	E	E	E	E	0	0	NA		M199T1117	199.189369949698	1116.83092706759	[324][M+1]+		83	3	@M170.154T18.61|+(C2H5.)|@M198.1853T18.61|+13C|@M227.1838T18.61_2|-(CO)|@M229.1991T18.61|-(CH2O)|@M245.1942T18.61|-(HCOOH)|-(H2O-CO)
M210.1569T18.61_1	c18acqui			-0.430740588030609	0.88750213761207	0	0.216413700974178	0.863506577480345	0	-0.429106186269687	0.94777135362595	0	0.412047801808932	0.622661759995138	0	0.557200144769199	0.507987753002082	E	E	E	E	E	E	0	0	NA		M210T1117_1	210.156924354605	1116.79558795483	[360][M+1]+		83	3	@M209.1537T18.61_1|+13C|@M227.1838T18.61_2|-(NH3)|-NH3|@M229.1991T18.61|-(H2)-(NH3)|@M245.1942T18.61|-(H2O)-(NH3)
M214.1801T18.61	c18acqui			-0.462792917939089	0.864702851684502	0	0.29606197289616	0.762015857442349	0	-0.23201638382119	0.974330332819913	0	0.468521889303867	0.520813614031341	0	0.684720829815236	0.310504124747926	E	E	E	E	E	E	0	0	NA		M214T1117	214.180103957002	1116.7951249584		[M+H-CH2]+ 227.187	83	3	@M95.0856T18.61|+(NC3H9)+(CH3COOH)|@M170.154T18.61|+(C2H4O)|@M229.1991T18.61|-(CH3.)|@M244.1908T18.61|-(CH2O)|@M245.1942T18.61|-(CH3O.)
M226.1802T18.61	c18acqui			-0.628072770361513	0.891248921213729	0	0.159074032606345	0.94626296158804	0	-0.243024276685411	0.974330332819913	0	0.664284320775455	0.463384183594704	0	0.56752465794031	0.199548685550876	E	E	E	E	E	E	0	0	NA		M226T1117	226.180174675999	1116.7990106674		[M+Na+NH3]+ 186.167	83	3	@M107.0858T18.61|+(NC3H9)+(CH3COOH)|@M149.1324T18.61|+(C2H7NO2)|@M163.1481T18.61|+(NH3)+(HCOOH)|@M181.1587T18.61|+(NH3CO)|@M191.1431T18.61|+(H2O)+(NH3)|@M198.1853T18.61|+(CO)|@M208.1696T18.61|+(H2O)|@M209.1537T18.61_1|+(NH3)|+NH3|@M227.1838T18.61_2|-13C|@M228.1957T18.61|-(H2)|@M244.1908T18.61|-(H2O)|@M254.2115T18.56|-(C2H4)
M229.1991T18.61	c18acqui			-0.488013345111758	0.891248921213729	0	0.36409827914121	0.769241083735703	0	-0.435327098111296	0.948079476146998	0	0.63089506364684	0.463946247300783	0	0.543441278301286	0.527026712894592	E	E	E	E	E	E	0	0	NA		M229T1117	229.199142323214	1116.79946104207	[425][M+1]+		83	3	@M198.1853T18.61|+(CH3O.)|@M199.1894T18.61|+(CH2O)|@M210.1569T18.61_1|+(H2)+(NH3)|@M214.1801T18.61|+(CH3.)|@M227.1838T18.61_2|+(H2)|@M228.1957T18.61|+13C
M242.1751T18.61	c18acqui			-0.423880801649073	0.896764393982279	0	0.320750002289167	0.781360747595295	0	-0.368880701212124	0.962786763114121	0	0.58042837086365	0.49765030918206	0	0.450531840335325	0.412073598672104	E	E	E	E	E	E	0	0	NA		M242T1117	242.17509049015	1116.75516154591	[462][M]+		83	3	@M163.1481T18.61|+(NH3)+(CO2)+(H2O)|@M181.1587T18.61|+(NH3)+(CO2)|@M198.1853T18.61|+(CO2)|@M244.1908T18.61|-(H2)
M245.1942T18.61	c18acqui			-0.438155578937106	0.903760822139612	0	0.379862908702444	0.756440018429647	0	-0.284123023599953	0.974330332819913	0	0.680983303358071	0.428825772270419	0	0.435232612220872	0.248436970151487	E	E	E	E	E	E	0	0	NA		M245T1117	245.194156659372	1116.73760313781	[472][M+1]+		83	3	@M191.1431T18.61|+(C4H6)|@M199.1894T18.61|+(HCOOH)|+(H2O-CO)|@M210.1569T18.61_1|+(H2O)+(NH3)|@M214.1801T18.61|+(CH3O.)|@M227.1838T18.61_2|+(H2O)|@M228.1957T18.61|+(OH.)|@M244.1908T18.61|+13C
M69.0334T0.91	c18acqui			-0.0469984572653104	0.941239763620289	0	0.0391142220745095	0.852484264576647	0	-0.0160408089326118	0.986967026657348	0	0.121865860786585	0.382949622321942	0	0.921520441906967	0.512305200523514	E	E	E	E	E	E	0	0	4		M69T55	69.0333569893458	54.6785369167723	[15][M]+		13	4	@M97.0284T0.91|-(CO)
M81.0334T0.91	c18acqui			-0.0903909065129849	0.899291311463746	0	0.0481564489395847	0.869822652323455	0	-0.0686276864625786	0.955153696855392	0	0.222686340197258	0.115074690354948	0	1.09369893298532	0.860682926224494	E	E	E	E	E	E	0	0	4		M81T54	81.0333616392235	54.419665210223	[35][M]+	[M+H-C4H8]+ 136.092	13	4	@M85.0283T0.91|-44Ca|@M109.0286T0.91|-(CO)
M85.0283T0.91	c18acqui			-0.133204063334659	0.847970086460971	0	0.104653731332821	0.660346429966001	0	-0.089003404110624	0.946722387627659	0	0.260660166486474	0.0740260612858226	0	1.45331728996118	1.00218490377731	E	E	E	E	E	E	0	0	NA		M85T54	85.0283245960306	54.407982250532	[50][M]+		13	4	@M81.0334T0.91|+44Ca|@M127.039T0.91|-(C2H2O)|@M145.0495T0.91|-(CH3COOH)|-(C2H4O2)|-CH3COOH|@M163.0601T0.91_1|-(C2H6O3)
M109.0286T0.91	c18acqui			-0.143445710164862	0.82316671187793	0	0.0825639558283644	0.748277420965443	0	-0.0914712120134098	0.937224211457378	0	0.20706650127077	0.150601774968474	0	1.48918801343443	1.02860542364376	E	E	E	E	E	E	0	0	4		M109T54	109.0285531549	54.4523092954478			13	4	@M81.0334T0.91|+(CO)|@M127.039T0.91|-(H2O)|@M145.0495T0.91|-2(H2O)|@M163.0601T0.91_1|-3(H2O)|@M325.1131T0.91|-(C6H16O8)
M127.039T0.91	c18acqui			-0.108873635183333	0.891248921213729	0	0.129625636614488	0.564443415647609	0	-0.0659548773127412	0.964462828346848	0	0.259449464876671	0.0706356925716393	0	1.25215671076298	0.877828518708098	E	E	E	E	E	E	0	0	4		M127T54	127.038996854106	54.3527375423719	[169][M]+	[M+H-H20]+ 144.042	13	4	@M85.0283T0.91|+(C2H2O)|@M97.0284T0.91|+(CH2O)|@M109.0286T0.91|+(H2O)|@M145.0495T0.91|-(H2O)|@M163.0601T0.91_1|-2(H2O)|@M325.1131T0.91|-(C6H14O7)
M145.0495T0.91	c18acqui			-0.0837773365555705	0.925944086920053	0	0.135370462337871	0.520612056021352	0	-0.0454630845969781	0.974330332819913	0	0.284959631847848	0.0351476149486102	1	1.04602028871461	0.722605090825846	E	E	E	E	E	E	0	0	4		M145T54	145.049521905024	54.3070529988229	[202][M]+	[M+H]+ 144.042	13	4	@M85.0283T0.91|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M97.0284T0.91|+(CH2O)+(H2O)|@M109.0286T0.91|+2(H2O)|@M127.039T0.91|+(H2O)|@M163.0601T0.91_1|-(H2O)|@M325.1131T0.91|-(C6H10O5)-(H2O)
M163.0601T0.91_1	c18acqui			-0.151928357569584	0.874061638135054	0	0.127970652765224	0.674036286970464	0	-0.103463179796904	0.94777135362595	0	0.36092487916677	0.0496357585404606	1	1.35090176765089	0.999752975771929	E	E	E	E	E	E	0	0	4		M163T54_1	163.060058607908	54.3223513398605	[244][M]+	[M+H-H20]+ 180.064	13	4	@M85.0283T0.91|+(C2H6O3)|@M109.0286T0.91|+3(H2O)|@M127.039T0.91|+2(H2O)|@M145.0495T0.91|+(H2O)|@M325.1131T0.91|-(C6H10O5)
M203.0526T0.89	c18acqui	Hexoses		-0.0418503999590101	0.955942927515904	0	0.0271115666138506	0.907030772567675	0	-0.0405260487008299	0.974330332819913	0	0.20719751937532	0.0904103954176083	0	0.76569704969532	0.711955152361361	E	E	E	E	E	E	0	0	3	a,d	M203T53	203.052610229272	53.469367906761	[344][M]+	[M+K]+ 164.087	7	4	@M97.0284T0.91|+(C3H6O4)|@M204.0561T0.89_1|-13C
M289.092T0.91	c18acqui			-0.281141315621541	0.79322200897178	0	0.197457793677007	0.535712296684196	0	-0.101270984172311	0.952024875348943	0	0.485478796510964	0.0190681779838192	1	1.79704003283867	0.988053351884491	E	E	E	E	E	E	0	0	4		M289T54	289.091992769108	54.3527375423719	[651][M]+	[2M+H]+ 144.042	13	4	@M325.1131T0.91|-2(H2O)
M325.1131T0.91	c18acqui			-0.189338430935749	0.84341959070675	0	0.14208481903021	0.678749667426848	0	-0.111954385128531	0.94777135362595	0	0.397776565069712	0.0407441801407685	1	1.46917844950748	0.999054154586131	E	E	E	E	E	E	0	0	4		M325T54	325.113103959099	54.3412500692125	[808][M]+		13	4	@M109.0286T0.91|+(C6H16O8)|@M127.039T0.91|+(C6H14O7)|@M145.0495T0.91|+(C6H10O5)+(H2O)|@M163.0601T0.91_1|+(C6H10O5)|@M289.092T0.91|+2(H2O)|@M326.1166T0.9|-13C
M326.1166T0.9	c18acqui			-0.232080370930642	0.818667173760156	0	0.135805774213585	0.734604656497605	0	-0.156312117844884	0.919123122157737	0	0.384748225121468	0.0893488428244802	0	1.53510467939464	1.08164621557191	E	E	E	E	E	E	0	0	4		M326T54	326.116581967018	54.297165873723	[808][M+1]+		13	4	@M325.1131T0.91|+13C
M383.116T0.9_1	c18acqui			-0.101630879920993	0.91450924389925	0	0.110489563807544	0.703439814521094	0	-0.0443037852648764	0.974330332819913	0	0.352755984966134	0.0626030299156468	0	0.986582390257593	0.698040247117991	E	E	E	E	E	E	0	0	NA		M383T54_1	383.116022370102	53.9511106193292	[1030][M]+	[2M+Na]+ 180.064	13	4	@M384.1198T0.91|-13C
M384.1198T0.91	c18acqui			-0.0853196249676671	0.931239423374697	0	0.12252938325582	0.625300363994249	0	-0.0392651982350358	0.976737683745376	0	0.347087703119072	0.0534721341214884	0	0.927570745376066	0.652820278060219	E	E	E	E	E	E	0	0	4		M384T54	384.119755750388	54.4016119221152	[1030][M+1]+		13	4	@M204.0561T0.89_1|+(C6H10O5)+(H2O)|@M383.116T0.9_1|+13C
M116.0705T0.98	c18acqui	L-proline	CHEBI:17203	0.054830133305046	0.941333212946593	0	0.147522452869016	0.482971238327734	0	0.257327840125587	0.78931528518059	0	0.369087493209346	0.131797108408485	0	0.711258022005558	0.986959618787534	E	E	E	E	E	E	0	0	1	a,b,c	M116T59	116.070535624773	58.8564692515334	[148][M]+	[M+H]+ 115.063	10	5	@M70.065T0.99|+(HCOOH)|+(H2O-CO)|@M117.0739T0.98_2|-13C
M72.0806T1.18_2	c18acqui	L-valine fragment	CHEBI:16414	0.013378506417677	0.987656044524497	0	-0.0400604648995433	0.854552243829322	0	-0.0101713454158592	0.993544136762396	0	-0.0201126410908081	0.9314678732128	0	0.439393835087296	0.119384629098345	E	E	E	E	E	E	0	0	1	a,b,c	M72T71_2	72.0806376509194	70.8935157462396	[20][M]+		1	6	@M73.084T1.18|-13C
M120.0655T0.89	c18acqui	L-Threonine	CHEBI:16857	-0.0773999107954744	0.955005089552802	0	0.264159689911214	0.202544184828592	0	0.0378868780560673	0.989890459617679	0	0.420417197379031	0.0352140454273091	1	0.734161537779232	0.0164391048629248	E	E	E	E	E	E	0	0	1	a,b,c	M120T53	120.065520430942	53.3283079380411		[M+K]+ 81.1102 [M+H]+ 119.059	7	7	@M74.0599T0.89|+(HCOOH)|+(H2O-CO)|@M102.0552T0.89|+(H2O)
M76.0756T0.92	c18acqui	Trimethylamine oxide	CHEBI:15724	-0.391486931377951	0.800055697572617	0	2.26300983696288	2.86309785062295e-11	1	-0.223430565234413	0.729998246334616	0	2.26498266757379	1.95565688442831e-10	1	0.749080342604694	0.923143252344334	E	E	E	E	E	E	0	0	1	a,b,c	M76T55	76.0755755533991	55.4420867655995	[26][M]+		29	8	@M77.0791T0.92|-13C
M80.9477T0.86	c18acqui			0.0611008730281419	0.857100923727083	0	0.0416492696128543	0.697297200484355	0	0.0725861188183679	0.927188560785889	0	0.0624466285842331	0.629231119005647	0	1.55045504465363	0.808169563361314	E	E	E	E	E	E	0	0	NA		M81T52	80.9476702772371	51.5328760691072		[M+Na]+ 57.9565	7	9	@M82.9447T0.86|-34S|-41K|-37Cl
M81.0698T18.8	c18acqui			-0.22553699482396	0.931239423374697	0	0.178864501124707	0.843726230377333	0	-0.177662856296706	0.974330332819913	0	0.320340345292102	0.618621201931186	0	0.24116973182884	0.108936671976561	E	E	E	E	E	E	0	0	NA		M81T1128	81.0697672078828	1128.10091087542		[M+H-C2H4]+ 108.094	99	10	@M191.1431T18.8|-(C5H8N3)
M93.0698T18.8	c18acqui			-0.27213178476887	0.91275363629613	0	0.356025617610781	0.603709831663042	0	0.0140838124922951	0.999258719077398	0	0.345612178642323	0.605368334414399	0	0.312324361018737	0.239170549127367	E	E	E	E	E	E	0	0	NA		M93T1128	93.0698223365834	1128.06340913651		[M+H-CH4]+ 108.094	99	10	@M95.0856T18.8|-(H2)|@M170.1538T18.8|-(NC3H9)-(H2O)
M95.0856T18.8	c18acqui			-0.150784497529049	0.959478994989881	0	0.292551393319235	0.639715039526734	0	-0.138530758539048	0.975730020720354	0	0.260076145581079	0.689891922715992	0	0.096165797145656	0.05093058950169	E	E	E	E	E	E	0	0	NA		M95T1128	95.0855940733171	1128.11917679549		[M+H-CH2]+ 108.094	99	10	@M93.0698T18.8|+(H2)
M170.1538T18.8	c18acqui			-0.20367826839953	0.923983518361636	0	0.285096518818087	0.597456228444532	0	-0.157366398569732	0.974330332819913	0	0.31236444645986	0.510316869769954	0	0.213477274434423	0.221455939846961	E	E	E	E	E	E	0	0	NA		M170T1128	170.153845580907	1127.70208905647		[M+H-C2H4]+ 197.178	99	10	@M93.0698T18.8|+(NC3H9)+(H2O)|@M198.1853T18.8|-(C2H4)
M173.1325T18.8	c18acqui			-0.253393477443852	0.909650313532726	0	0.219314305696949	0.77192548939917	0	-0.172046894604378	0.974330332819913	0	0.318366376916748	0.571860677317366	0	0.388062098311315	0.258158392580815	E	E	E	E	E	E	0	0	NA		M173T1128	173.132508666576	1127.9437874659		[M+H-C4H8]+ 228.191	99	10	@M191.1431T18.8|-(H2O)|@M208.1697T18.8|-(H2O)-(NH3)|@M209.1537T18.8_1|-2(H2O)|@M227.1837T18.8_2|-(C4H6)
M192.1474T18.79	c18acqui			-0.200501577069634	0.891248921213729	0	0.0607507980243707	0.928939529501315	0	-0.0839556570846955	0.980490190771163	0	0.162220933151485	0.728401717235834	0	0.559342480883463	0.01395810914009	E	E	E	E	E	E	0	0	NA		M192T1127	192.14744565651	1127.24108551642		[M+H-C2H4]+ 219.181	99	10	@M209.1537T18.8_1|-(OH.)
M199.1894T18.79	c18acqui			-0.274474553869188	0.892946239755237	0	0.195540011521102	0.790188372933973	0	0.0588425242834969	0.988719521150555	0	0.0613289726055442	0.934808727654078	0	0.443175365708926	0.460139103407628	E	E	E	E	E	E	0	0	NA		M199T1127	199.189415500176	1127.45085668466	[325][M+1]+		99	10	@M198.1853T18.8|+13C|@M227.1837T18.8_2|-(CO)|@M229.1992T18.79_2|-(CH2O)|@M245.1942T18.79|-(HCOOH)|-(H2O-CO)
M210.1569T18.8	c18acqui			-0.111778011425105	0.971472175244133	0	0.279536819457585	0.660697332010531	0	-0.048921535745313	0.989890459617679	0	0.258321809968669	0.689301094073792	0	0.0301216413894919	0.111022308794344	E	E	E	E	E	E	0	0	NA		M210T1128	210.156899138172	1127.97447440649	[361][M+1]+		99	10	@M209.1537T18.8_1|+13C|@M227.1837T18.8_2|-(NH3)|-NH3|@M229.1992T18.79_2|-(H2)-(NH3)|@M245.1942T18.79|-(H2O)-(NH3)
M211.1692T18.79	c18acqui			-0.224379532229351	0.926793149816708	0	0.21675688738855	0.764134840461547	0	-0.173226258235625	0.974330332819913	0	0.266911717686977	0.64923070236041	0	0.322957425990091	0.229505716962154	E	E	E	E	E	E	0	0	NA		M211T1127	211.169223226403	1127.38947533492	[361][M+2]+		99	10	@M107.0859T18.8|+(C5H12O2)|@M163.1481T18.79|+(CH2O)+(H2O)|@M208.1697T18.8|+13C+37Cl|+13C+34S|@M209.1537T18.8_1|+(H2)|@M214.1802T18.8|-13C3|-13C-18O|@M228.1958T18.79|-(NH3)|-NH3|@M254.2115T18.73|-(C2H5N)
M214.1802T18.8	c18acqui			-0.287233906285399	0.872307478065683	0	0.119605538360371	0.87772793252517	0	-0.195341911968736	0.966614363565369	0	0.264465058807842	0.613785046572378	0	0.579807104033826	0.369752430304779	E	E	E	E	E	E	0	0	NA		M214T1128	214.180243311832	1128.00475951212		[M+H-CH3]+ 228.191	99	10	@M208.1697T18.8|+Li|@M211.1692T18.79|+13C3|+13C+18O|@M229.1992T18.79_2|-(CH3.)|@M244.1908T18.79|-(CH2O)|@M245.1942T18.79|-(CH3O.)
M226.1802T18.8	c18acqui			-0.174402382129472	0.953251478759468	0	0.258891252639636	0.707487557313164	0	-0.0800986976454219	0.984214873014425	0	0.365692779978268	0.511849295781357	0	0.143773153917816	0.000618901663342148	E	E	E	E	E	E	0	0	NA		M226T1128	226.180206462053	1127.9437874659	[413][M]+		99	10	@M107.0859T18.8|+(NC3H9)+(CH3COOH)|@M149.1324T18.8|+(C2H7NO2)|@M163.1481T18.79|+(NH3)+(HCOOH)|@M181.1587T18.79|+(NH3CO)|@M191.1431T18.8|+(H2O)+(NH3)|@M198.1853T18.8|+(CO)|@M208.1697T18.8|+(H2O)|@M209.1537T18.8_1|+(NH3)|+NH3|@M224.1645T18.8|+(H2)|@M227.1837T18.8_2|-13C|@M228.1958T18.79|-(H2)|@M244.1908T18.79|-(H2O)|@M254.2115T18.73|-(C2H4)
M229.1992T18.79_2	c18acqui			-0.161314238412386	0.959476022058879	0	0.286979229170493	0.682724073096169	0	-0.0796549783291258	0.984226351753018	0	0.441571272421175	0.441643201716779	0	0.0987101133758638	0.0344761234618737	E	E	E	E	E	E	0	0	NA		M229T1128_2	229.199238366587	1127.69999476764	[431][M]+	[M+H]+ 228.191	99	10	@M198.1853T18.8|+(CH3O.)|@M199.1894T18.79|+(CH2O)|@M210.1569T18.8|+(H2)+(NH3)|@M214.1802T18.8|+(CH3.)|@M227.1837T18.8_2|+(H2)|@M228.1958T18.79|+13C|@M230.2018T18.8|-13C
M230.2018T18.8	c18acqui			-0.177433457024689	0.932413728126297	0	0.170149191556066	0.796682015282854	0	-0.0787548916554375	0.984214873014425	0	0.31279131665719	0.56640955598663	0	0.386008735753781	0.0125446752158031	E	E	E	E	E	E	0	0	NA		M230T1128	230.201773049236	1127.89525255654	[431][M+1]+		99	10	@M228.1958T18.79|+18O|+13C2|@M229.1992T18.79_2|+13C
M242.175T18.8	c18acqui			-0.18473713939877	0.943253516765114	0	0.317105806850529	0.601242524857979	0	-0.0995574781387081	0.979793279828125	0	0.498304605520042	0.291802116369377	0	0.200670118966022	0.146312799560356	E	E	E	E	E	E	0	0	NA		M242T1128	242.174989392812	1127.94678402886		[M+Na]+ 219.181	99	10	@M163.1481T18.79|+(NH3)+(CO2)+(H2O)|@M198.1853T18.8|+(CO2)|@M244.1908T18.79|-(H2)
M245.1942T18.79	c18acqui			-0.211848470870489	0.931239423374697	0	0.273093802556645	0.67333649163508	0	-0.138286184768242	0.974330332819913	0	0.310625878899478	0.57938682243571	0	0.301083166437714	0.157506224255356	E	E	E	E	E	E	0	0	NA		M245T1127	245.194189535204	1127.47253905135	[477][M]+		99	10	@M191.1431T18.8|+(C4H6)|@M199.1894T18.79|+(HCOOH)|+(H2O-CO)|@M210.1569T18.8|+(H2O)+(NH3)|@M214.1802T18.8|+(CH3O.)|@M227.1837T18.8_2|+(H2O)|@M228.1958T18.79|+(OH.)|@M244.1908T18.79|+13C
M272.2221T18.73	c18acqui			-0.144168115594663	0.965009010358841	0	0.322818830563811	0.670445688028058	0	-0.0773481520333448	0.986967026657348	0	0.418036663418922	0.531127443605801	0	0.0207975198226913	0.110190066863656	E	E	E	E	E	E	0	0	NA		M272T1124	272.222121057694	1123.98213814022			3755	10	@M227.1837T18.8_2|+(C2H5O.)|@M228.1958T18.79|+(C2H4O)|@M244.1908T18.79|+(C2H4)|@M254.2115T18.73|+(H2O)
M147.1128T0.75	c18acqui	peptide		-0.190659984505643	0.800055697572617	0	0.442801631352729	0.00581305137205925	1	-0.0454702473963344	0.974330332819913	0	0.560506247817809	0.000398294109510373	1	1.32413976683859	0.538267410242716	E	E	E	E	E	E	0	0	3	a,b	M147T45	147.112811336908	45.2596370589497	[209][M]+	[M+H]+ 146.104	84	11	@M84.0807T0.76|+(NH3)+(HCOOH)|@M130.0863T0.76|+(NH3)|+NH3|@M148.116T0.75|-13C|@M169.0947T0.79|-Na|@M191.0767T0.79|-2Na
M259.0642T0.79	c18acqui			-0.172284226917574	0.800055697572617	0	0.449492864595449	0.00122210489244199	1	-0.0328584226639705	0.974330332819913	0	0.588486414532335	4.78757079701919e-05	1	1.33161333506262	0.575102885507446	E	E	E	E	E	E	0	0	4		M259T47	259.064200883102	47.2665586465661	[529][M]+	[M+Na+NaCOOH]+ 168.087	176	11	@M191.0767T0.79|+(HCOONa)|@M327.0518T0.79|-(HCOONa)|@M395.0393T0.79|-2(HCOONa)
M327.0518T0.79	c18acqui			-0.208527193320656	0.766805570757956	0	0.479838236295091	0.00102473046737464	1	-0.0158652035738882	0.980183020807238	0	0.552251384154982	0.000129195756063839	1	1.45248344280426	0.383790202987163	E	E	E	E	E	E	0	0	4		M327T47	327.051794256997	47.2973418862207		[3M+K]+ 96.0346 [M+K]+ 288.089	176	11	@M191.0767T0.79|+2(HCOONa)|@M259.0642T0.79|+(HCOONa)|@M395.0393T0.79|-(HCOONa)|@M463.0265T0.79|-2(HCOONa)
M395.0393T0.79	c18acqui			-0.112681654684966	0.891248921213729	0	0.353572762652201	0.0200770499382078	1	0.00613865484893772	0.992584589791138	0	0.497489646929134	0.000449318010391158	1	0.994273864762877	0.220734962479485	E	E	E	E	E	E	0	0	4		M395T47	395.039272155756	47.3058284564304	[1074][M]+	[M+K+NaCOOH]+ 288.089	176	11	@M259.0642T0.79|+2(HCOONa)|@M327.0518T0.79|+(HCOONa)|@M463.0265T0.79|-(HCOONa)|@M531.0138T0.79|-2(HCOONa)
M463.0265T0.79	c18acqui			-0.118638080629895	0.884749432707332	0	0.438686890208173	0.00159667170645069	1	-0.0220736766051584	0.976737683745376	0	0.508033549350916	0.000325828787552419	1	0.950907102315519	0.448242532738686	E	E	E	E	E	E	0	0	4		M463T47	463.026544765627	47.2693103575782	[1294][M]+		176	11	@M327.0518T0.79|+2(HCOONa)|@M395.0393T0.79|+(HCOONa)|@M531.0138T0.79|-(HCOONa)|@M599.0011T0.79_2|-2(HCOONa)
M531.0138T0.79	c18acqui			-0.184968178419831	0.800055697572617	0	0.459355877742286	0.00172780033317689	1	-0.0518700332447946	0.965903859102312	0	0.557578161290845	0.000161066189840599	1	1.37486902976255	0.616670887911855	E	E	E	E	E	E	0	0	4		M531T47	531.013819341685	47.2752255340682	[1550][M]+		176	11	@M395.0393T0.79|+2(HCOONa)|@M463.0265T0.79|+(HCOONa)|@M599.0011T0.79_2|-(HCOONa)|@M666.9886T0.79_2|-2(HCOONa)
