variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	OPLSDA_xload-p1_MX2	OPLSDA_xload-o1_MX2	OPLSDA_VIP-pred_MX2	OPLSDA_VIP-ortho_MX2	OPLSDA_coef_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Bio	supp_QC	supp_Blanc	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval	supp_redund_samp_mean	supp_redund_is	supp_redund_repres	supp_redund_relative
M294.8262T1026_1	hilic	M294.8262T1026_1	294.826170851958	1026.49226654074			27	14	@M257T1026|+K|@M293T1026|+34S|+41K|+37Cl|@M339T1026|-(CO2)|@M341T1027|-(CH2S)|@M401T1026|-(H2O)-2(CO2)														0.00996880934961553	0.994776995855568	0	-0.157834332389356	0.140446878197542	0	0.0274785982357534	0.0247471481482911	0.00362339952667024	-0.0302992353831184	0.181525445681259	1.26660968792847	-7.04791595442476e-05	E	E	E	0.0172215145241879	0.849750513794539	0	-0.060276691751362	0.449007898318119	0	0.0189352777823458	-0.0286628674391513	-0.0064949154430412	-0.0387711842677252	0.32112310762013	1.64619389419524	-0.000599363259213814	E	E	E	294.825755316842	294.827150225471	1024.87454758461	1033.66102774614	63	42	21	0	7.99261046252104e-06	0.0465669222410981	0.486248894804633	0.985857590991297	4.35114193160191e-09	125205.273468039	0	M161T1026	
M296.8942T1025	hilic	M296.8942T1025	296.89415590384	1025.16283264328			27	14	@M254T1025|+(NHCO)|@M259T1025|+K														0.0773453763609506	0.913725708440821	0	-0.485438402246778	0.0653471958453141	0	0.0286932842222189	0.0242793249445843	0.00205219281431081	-0.0304945657410173	0.102810968677247	1.27477515218963	-0.000183299047130466	E	E	E	0.139833037854595	0.458718508185681	0	-0.23028716337441	0.11038275109399	0	0.0258480682800465	-0.031159131122282	-0.0142743961351815	-0.0378323386860852	0.705757986617283	1.60633125153218	-0.00150975730843698	E	E	E	296.893589319089	296.895150220595	1024.04018705917	1026.11708573673	54	42	12	0	3.91221683892086e-05	0.112908807430743	0.379097443515889	0.949264024002835	2.43079216254944e-06	25568.4365296197	0	M161T1026	
M297.8779T1025	hilic	M297.8779T1025	297.877873209989	1025.17741120967		[M-H]- 298.887	27	14	@M254T1025|+(CO2)|@M260T1025|+K|@M336T1025|-K|@M360T1025|-(H2O)-(CO2)														0.054775115189198	0.946125544660145	0	-0.414628841068993	0.0739779654323159	0	0.0297690012005367	0.0247505125272158	0.00262229829957632	-0.0331462057727298	0.131372172468444	1.38562260132814	-0.00014905977699739	E	E	E	0.0924787543710188	0.596294205126077	0	-0.189103784103544	0.17531599323967	0	0.0267066786733234	-0.0284423295770625	-0.00963637695479929	-0.0374662292522451	0.476443972375287	1.59078653382551	-0.00112365639479591	E	E	E	297.877410702954	297.878978235173	1024.04018705917	1029.19081767253	60	42	18	0	7.81207538097835e-06	0.0818877437434916	0.312459092728136	0.979224330774028	2.94393325691241e-08	128093.304505809	0	M161T1026	
M298.862T1026	hilic	M298.862T1026	298.862021414195	1026.27653878602	[398][M]-		27	14	@M255T1026|+(CO2)|@M261T1026|+K|@M300T1027|-13C|@M301T1026|-34S|-41K|-37Cl|@M361T1026|-(H2O)-(CO2)|@M362T1027|-Na-CH3CN														-0.00243065960224342	0.948603060222827	0	-0.136886753433636	0.249098108151368	0	0.0212392444664094	0.0257184748607908	0.00513959511583598	-0.0192192495758258	0.257483969724064	0.80342910966721	1.47675756177327e-05	E	E	E	0.00480112062579963	0.960005339265839	0	-0.043124626998079	0.683574366655182	0	0.0271342272453235	-0.0109964294091565	-0.00306697166024426	-0.0256685356845792	0.151637920332854	1.08986577312424	-0.000125726438696387	E	E	E	298.861583813552	298.863061154346	1025.42723590486	1033.66102774614	63	42	21	0	2.82382024729163e-07	0.0614030235899304	0.562615675775405	0.989881145690034	8.21426781431816e-10	3546693.91001352	0	M161T1026	
M299.8654T1027	hilic	M299.8654T1027	299.865361274242	1026.64464227574	[398][M+1]-		27	14	@M262T1026|+K|@M299T1026|+13C|@M301T1026|-15N|@M362T1027|-(H2O)-(CO2)														0.00972477613329659	0.998298121898383	0	-0.141401191492502	0.224723876104349	0	0.0224899912572779	0.0235137739726041	0.00319724910499878	-0.0209698905862261	0.160176117611921	0.87661177701245	-6.11306864957908e-05	E	E	E	0.0130501326029595	0.902460749321296	0	-0.0338177557225272	0.721537447400911	0	0.0264463530661939	-0.00728306523440515	-0.00680279468748094	-0.0195537553319063	0.336345344247114	0.830237023808617	-0.000407254816455404	E	E	E	299.864967568188	299.866393582014	1025.06730523837	1033.66102774614	63	42	21	0	1.05016886488773e-05	0.0626319304974377	0.601051261114435	0.987812537947651	2.07479327580764e-09	95366.5683408361	0	M161T1026	
M300.8602T1026	hilic	M300.8602T1026	300.860173801147	1026.34914808782	[398][M+2]-		27	14	@M255T1026|+(CH2S)|@M257T1026|+(CO2)|@M263T1027|+K|@M299T1026|+34S|+41K|+37Cl|@M300T1027|+15N|@M363T1026|-(H2O)-(CO2)														-0.00345477030341002	0.946956665324347	0	-0.137938646873245	0.249098108151368	0	0.021225767388751	0.0255022237239355	0.00520235154079253	-0.0195244774407962	0.260627947617131	0.816188658411885	2.07702154497142e-05	E	E	E	0.012586739883151	0.915167782422493	0	-0.0398222860125372	0.697087368507164	0	0.0264626522084362	-0.010969097373921	-0.0065416425179947	-0.0250372452201444	0.323433398439257	1.0630616780819	-0.000343887899070036	E	E	E	300.85975697178	300.861194418833	1025.42723590486	1033.66102774614	63	42	21	0	1.51823934747632e-06	0.0644988481281347	0.594703203999186	0.990704704802967	5.38054662514372e-10	659676.092165884	0	M161T1026	
M320.823T1027	hilic	M320.823T1027	320.823009908235	1026.60010017247			27	14	@M245T1026|+2K|@M283T1026|+K														-0.0150354198185365	0.88343779523261	0	-0.156252384824985	0.201523675854713	0	0.0242880416806438	0.0182059603778873	0.00552870699115361	-0.0353852526629251	0.276977736852696	1.47922227296961	8.76769255590881e-05	E	E	E	0.0833274520819653	0.527957041057701	0	-0.024867934124142	0.818780717297909	0	-0.00331083408166744	-0.0202106411780588	-0.0176459608599365	-0.0145753447542948	0.872455667510998	0.618857638565457	-0.00169451761868308	E	E	E	320.822539878085	320.824098531669	1025.25698384449	1033.66102774614	63	42	21	0	1.70921564047231e-05	0.103644143222478	0.792633733970321	0.9825328680729	1.24357850229035e-08	58395.6038041462	0	M161T1026	
M335.8339T1025	hilic	M335.8339T1025	335.833941774126	1024.8236573336		[M-2H+K]- 298.887	27	14	@M260T1025|+2K|@M293T1026|+(NHCO)|@M298T1025|+K|@M398T1025|-(H2O)-(CO2)														0.0734793706853445	0.947434873549043	0	-0.575763410245642	0.0606802278160747	0	0.0282237509742578	0.023985105104976	0.00271691821444067	-0.031116276723823	0.136112450787091	1.30076475700823	-0.00014801657442186	E	E	E	0.0995021971914802	0.619803435796633	0	-0.289585161821989	0.0704442868330518	0	0.0246439626426671	-0.0306598543063236	-0.00688090665513646	-0.0385528153562495	0.340207374171266	1.63692212250338	-0.000944374022727267	E	E	E	335.833565622792	335.835134511107	1023.84691576933	1025.76642714379	54	42	12	0	4.12041792119538e-05	0.104048595725355	0.301962244806871	0.936781713220665	7.14737341033495e-06	24291.2253983119	0	M161T1026	
M336.8181T1026	hilic	M336.8181T1026	336.818116550685	1026.41562637118	[474][M]-		27	14	@M293T1026|+(CO2)|@M338T1027|-13C|@M339T1026|-34S|-41K|-37Cl|@M341T1027|-44Ca|@M375T1026|-K														0.0134390221144187	0.986212612569899	0	-0.147658273901872	0.158692121002932	0	0.0273071859840314	0.0234099544071138	0.0029828682168142	-0.0304517211777646	0.149436041617869	1.27298410570925	-9.80407935373428e-05	E	E	E	0.0363407766931445	0.66906310028248	0	-0.0506052755968724	0.514937423201079	0	0.0157996681508045	-0.0290203872621842	-0.0159512023634529	-0.034725708579427	0.788663026970996	1.47442618828238	-0.00139091020973713	E	E	E	336.817608468352	336.819270130787	1025.61523442093	1033.23342646818	63	42	21	0	3.5969174081141e-07	0.0515526674512705	0.551474826718036	0.982534693591858	1.24293260280289e-08	2780755.19343019	0	M161T1026	
M337.8215T1027	hilic	M337.8215T1027	337.821496653729	1026.82790558048	[474][M+1]-		27	14	@M337T1026|+13C|@M339T1026|-15N														0.0217984662258424	0.948603060222827	0	-0.159630190820064	0.132958599766946	0	0.0281974993397005	0.0216751931925386	0.00187320991839652	-0.0323587767834502	0.0938442649750971	1.35270542788247	-0.000156661678406232	E	E	E	0.0450609194841292	0.642043333290061	0	-0.0706638463109925	0.40112174595044	0	0.0120406749293486	-0.0262508942490219	-0.0120214708771306	-0.0273581534869018	0.594368336290684	1.16160561193083	-0.00127753029439418	E	E	E	337.820979956603	337.822657633839	1025.21502479314	1033.66102774614	63	42	21	0	1.34980769947496e-05	0.0517993855756317	0.514925970043984	0.98348788751209	9.40316727363722e-09	74059.2735151651	0	M161T1026	
M338.816T1026	hilic	M338.816T1026	338.815991946838	1026.4242761773	[474][M+2]-		27	14	@M293T1026|+(CH2S)|@M295T1026_1|+(CO2)|@M337T1026|+34S|+41K|+37Cl|@M338T1027|+15N|@M341T1027|-34S|-41K|-37Cl|@M377T1027|-K														0.0258548016771627	0.930681433354945	0	-0.161585857486909	0.133129051127082	0	0.0285634972981587	0.0201836488446369	0.00133887228288411	-0.0339208287968559	0.0670749626343764	1.4180044424685	-0.000182563773661585	E	E	E	0.05707258657878	0.554600535490678	0	-0.0550745173816942	0.500642728499343	0	0.010392777646308	-0.0239203552673222	-0.0204587040849486	-0.0238840989403087	1.01152396690219	1.0140999968531	-0.00180633460539149	E	E	E	338.815521904329	338.817159346282	1025.61523442093	1033.66102774614	63	42	21	0	1.41416852340442e-06	0.0592461293820072	0.591003005560348	0.983326493127651	9.86911409311413e-09	707192.067892379	0	M161T1026	
M340.8141T1027	hilic	M340.8141T1027	340.814063880315	1026.64464227574		[3M+2Cl]2- 203.905	27	14	@M295T1026_1|+(CH2S)|@M337T1026|+44Ca|@M339T1026|+34S|+41K|+37Cl|@M383T1027|-(C2H2O)														0.0190712453570754	0.959533667927681	0	-0.150628687078829	0.158692121002932	0	0.0269316442136741	0.0214908222841916	0.00233282704989936	-0.0309358328751465	0.1168702117482	1.29322159877434	-0.000135510961410555	E	E	E	0.0530881556395286	0.554826789190475	0	-0.0530622285396447	0.486338215300824	0	0.0119294194904975	-0.0286586798130622	-0.0211559858131437	-0.0285505905048504	1.04599913096066	1.21223554690017	-0.00192659725744245	E	E	E	340.813617992558	340.81530567576	1025.42723590486	1033.46551149149	63	42	21	0	1.45959833219269e-05	0.0529858947801648	0.542745588647463	0.983069071439278	1.06502490642345e-08	68526.4011697224	0	M161T1026	
M359.8786T1025	hilic	M359.8786T1025	359.878586685037	1025.18544264851		[M-H]- 360.888	27	14	@M254T1025|+(H2O)+2(CO2)|@M262T1026|+(H2SO4)|@M298T1025|+(H2O)+(CO2)|@M398T1025|-K														0.042992576128972	0.980662425207044	0	-0.466141169354986	0.095611353302004	0	0.0261254838614843	0.0248322352264187	0.0031562338206243	-0.0266301078614765	0.158121329636976	1.11322784820897	-9.74694297913221e-05	E	E	E	0.0665374246805719	0.72079446275022	0	-0.182383893348362	0.260483549439363	0	0.0293296866347229	-0.0229371712481414	-0.00917891462868667	-0.0373009586436789	0.453826014517528	1.58376927418152	-0.000739809014927888	E	E	E	359.878044247933	359.879704223081	1024.04018705917	1026.64804657681	56	42	14	0	0.000978464735182259	0.101673615075832	0.356987640690338	0.968886719380168	2.17933836345639e-07	27170.9468634684	0	M161T1026	
M360.8626T1026	hilic	M360.8626T1026	360.8626359029	1026.34914808782	[511][M]-	[2M+Cl]- 162.951	27	14	@M299T1026|+(H2O)+(CO2)|@M362T1027|-13C|@M363T1026|-34S|-41K|-37Cl|@M399T1026|-K														-0.0178484337286058	0.88343779523261	0	-0.129309373033845	0.298961898167277	0	0.0192406791424576	0.0266783179520718	0.00692670909799997	-0.0171744000092169	0.347014991547	0.717947537651493	0.000102779261907692	E	E	E	0.00466690648121215	0.966589341363746	0	-0.0324764158952959	0.763091493103312	0	0.0273617118137265	-0.00901830421295727	-0.00401365777953078	-0.0245016786672745	0.198444193829739	1.04032194480005	-0.000116913067069253	E	E	E	360.862092813543	360.863829622305	1025.42723590486	1033.66102774614	63	42	21	0	7.96823183771677e-07	0.075680598774067	0.66539993565084	0.992111783931533	2.37370244627727e-10	1256995.22568137	0	M161T1026	
M361.866T1027	hilic	M361.866T1027	361.866007666208	1026.89896582244	[511][M+1]-		27	14	@M299T1026|+Na+CH3CN|@M300T1027|+(H2O)+(CO2)|@M361T1026|+13C|@M363T1026|-15N|@M400T1027|-K														-0.0353626724194722	0.78528534915827	0	-0.13109785542467	0.264238565781633	0	0.0199107869596434	0.0291018214705226	0.00962667001328609	-0.0204099674412398	0.48227791380048	0.853205111102654	0.000213780370891147	E	E	E	-0.00903538040087604	0.955287072886336	0	-0.0447495738079855	0.66942576543708	0	0.0272513998553892	-0.0111543825193371	0.00266419373119492	-0.0251271118010268	0.131723681049615	1.06687734220295	0.000243557013928523	E	E	E	361.865524288502	361.867269212999	1025.06730523837	1033.93020640774	62	42	20	0	2.06988574587368e-05	0.0651198729206749	0.58684923938162	0.992140800045759	2.33047819840136e-10	48365.5988538289	0	M161T1026	
M362.8606T1026	hilic	M362.8606T1026	362.860638238561	1026.43966697168	[511][M+2]-		27	14	@M257T1026|+(H2O)+2(CO2)|@M301T1026|+(H2O)+(CO2)|@M361T1026|+34S|+41K|+37Cl|@M362T1027|+15N|@M401T1026|-K														-0.0111745799533658	0.915295463430715	0	-0.130744851686753	0.284666869813767	0	0.0198681121475208	0.0252719352214027	0.00579792468958283	-0.0181893202045327	0.290465033059735	0.760374606704776	6.57105232676598e-05	E	E	E	-0.00549377436590603	0.976204575026841	0	-0.0306260219908694	0.772842422264209	0	0.026333743616521	-0.00643426717082045	-0.000872626977293069	-0.0210334426427266	0.0431446243140464	0.893063379577645	0.00014307724453417	E	E	E	362.860095076501	362.86190167706	1025.61523442093	1033.66102774614	63	42	21	0	0.000148205313744831	0.0619442801470454	0.549070408180153	0.992777438104175	1.52922664318614e-10	234225.732495857	0	M161T1026	
M374.7739T1026	hilic	M374.7739T1026	374.773908715378	1026.41562637118	[533][M]-		27	14	@M337T1026|+K|@M377T1027|-34S|-41K|-37Cl|@M437T1026|-(H2O)-(CO2)|@M438T1027|-Na-CH3CN														0.0311713158992255	0.904486323179078	0	-0.165745043855164	0.133741046631888	0	0.0288183526193278	0.0212462480847998	0.000544860731587198	-0.0317963313460646	0.0272964895004206	1.3291933216885	-0.000212043788602829	E	E	E	0.0473816759313443	0.597153973903238	0	-0.0743082944376923	0.317307919410532	0	0.0167272176119971	-0.0255371350326132	-0.0188089318135632	-0.0289765566015182	0.929955545681185	1.2303217312846	-0.00155735128544338	E	E	E	374.773352330444	374.775196502151	1025.61523442093	1033.23342646818	63	42	21	0	2.05383325472067e-06	0.0510786577167152	0.502453198351504	0.984959971043345	5.90984782210481e-09	487052.113531378	0	M161T1026	
M376.7719T1027	hilic	M376.7719T1027	376.771922951749	1026.60010017247	[533][M+2]-		27	14	@M339T1026|+K|@M375T1026|+34S|+41K|+37Cl|@M439T1026|-(H2O)-(CO2)														0.0125743803454732	0.998298121898383	0	-0.169878995475464	0.119699143052101	0	0.0287403272691668	0.0234167289408778	0.00317052282561878	-0.0336450660575132	0.158837181692725	1.40647663482568	-8.56071495044428e-05	E	E	E	0.0335368212702249	0.696881749689827	0	-0.0853904248978914	0.245674537014165	0	0.0172338342991946	-0.0263394540296098	-0.0127005371974803	-0.0300972438451096	0.627942889952427	1.2779052274441	-0.0010836578204175	E	E	E	376.771343347648	376.773237908153	1025.42723590486	1033.66102774614	63	42	21	0	6.28555441119259e-06	0.0578023312544094	0.569401490154608	0.984339534997902	7.22610846975275e-09	159142.88234575	0	M161T1026	
M382.8236T1027	hilic	M382.8236T1027	382.82356388308	1026.79063020795			27	14	@M341T1027|+(C2H2O)														0.0166992927662584	0.966859985217535	0	-0.130939633580908	0.275176096330921	0	0.0256596221570262	0.020623020951936	0.003308014469812	-0.031006848426954	0.165725252358385	1.2961902870853	-0.000102417864413409	E	E	E	0.0967922139763662	0.387556805727538	0	-0.0273373772717811	0.763591238908466	0	0.00905416634563601	-0.019256943697459	-0.0277579078111421	-0.0159382677990944	1.37241288135589	0.676726275724285	-0.00235593635476916	E	E	E	382.823017056072	382.824970722848	1025.42723590486	1033.66102774614	63	42	21	0	2.07543726569992e-05	0.0804452990523797	0.671817375070916	0.988704136746271	1.42119555116657e-09	48179.0415522287	0	M161T1026	
M397.8343T1025	hilic	M397.8343T1025	397.834316780552	1024.82357430284		[M-2H+K]- 360.888	27	14	@M336T1025|+(H2O)+(CO2)|@M360T1025|+K|@M436T1025|-K														0.0258705462315305	0.970941059485964	0	-0.642646803020092	0.112198316558955	0	0.0230784130671341	0.0260630379974826	0.00538455354865565	-0.0226671994092702	0.269755922723914	0.947564980005549	-4.01729986853853e-05	E	E	E	0.111965749384721	0.638527480101328	0	-0.3051995831937	0.115681534303215	0	0.0236220276759098	-0.0285452321497616	-0.00763676479895246	-0.037015351747891	0.377578686883618	1.57164263072541	-0.000910325624871315	E	E	E	397.833647878923	397.835539666839	1023.44382264283	1025.78662553735	53	41	12	0	5.20970603510053e-05	0.121291506670688	0.32269514196081	0.935667771392847	7.78483723448841e-06	19207.2564462753	0	M161T1026	
M398.8185T1026	hilic	M398.8185T1026	398.818473680015	1026.39463058192	[564][M]-	[2M-H]- 199.91	27	14	@M361T1026|+K|@M400T1027|-13C|@M401T1026|-34S|-41K|-37Cl														-0.0134677574355244	0.906239798909589	0	-0.139906433367287	0.283391599223973	0	0.019657548183253	0.0261465129664096	0.00617509269218166	-0.017384540913199	0.309360434812845	0.726732132425857	7.28919870221377e-05	E	E	E	0.00225099352257985	0.980063525159332	0	-0.050276202191732	0.667782901059508	0	0.0270568919924676	-0.00943643673467678	-0.0028244002600828	-0.0241017181585855	0.139644649208274	1.02333993716323	-5.06149095723057e-05	E	E	E	398.817885079257	398.819808111612	1025.42723590486	1033.66102774614	63	42	21	0	7.08017499269987e-07	0.0732907897838064	0.599145937498767	0.99292038652888	1.38409844629969e-10	1414452.99465277	0	M161T1026	
M399.8221T1027	hilic	M399.8221T1027	399.822069560883	1026.69799310109	[564][M+1]-		27	14	@M362T1027|+K|@M399T1026|+13C|@M401T1026|-15N														-0.00138188656675808	0.948603060222827	0	-0.152819125007172	0.214185829415776	0	0.0216100799324464	0.0238818756843149	0.0040585504298268	-0.0204669199323104	0.2033256808065	0.855585916295573	8.05742440474959e-06	E	E	E	0.0200039292941767	0.869122027117563	0	-0.0331050189463937	0.760274511358547	0	0.0239587512535742	-0.0121351628516517	-0.00908808669586575	-0.0266333592285754	0.449335278910275	1.13083141957277	-0.000481143854006973	E	E	E	399.821535024694	399.823470018867	1025.42723590486	1034.16048111988	63	42	21	0	1.83493060454587e-05	0.0693607530737269	0.603618682955268	0.98922299518351	1.12440881066097e-09	54586.4278978704	0	M161T1026	
M400.8164T1026	hilic	M400.8164T1026	400.816393115669	1026.37646879309	[564][M+2]-		27	14	@M295T1026_1|+(H2O)+2(CO2)|@M363T1026|+K|@M399T1026|+34S|+41K|+37Cl|@M400T1027|+15N														0.0026703084566293	0.966410877821967	0	-0.148712724269565	0.219900332824139	0	0.0232174932239879	0.0251917212282717	0.00441341661171477	-0.0225948135533637	0.221103803630183	0.944539008386108	-1.5805835603222e-05	E	E	E	0.0158231586235118	0.885728222753977	0	-0.0527288093287233	0.603552370251091	0	0.0284938172285834	-0.0127024123135147	-0.00801177764452245	-0.027278849623348	0.396120158504458	1.15823843245375	-0.000410399442454867	E	E	E	400.815776542543	400.817748227233	1025.42723590486	1033.46551149149	63	42	21	0	2.74853186637666e-06	0.062969407180811	0.556580622556744	0.993095895271231	1.22119066528551e-10	364443.520962534	0	M161T1026	
M430.7404T1026	hilic	M430.7404T1026	430.740442455237	1026.45652234917		[M-H-CO2]- 475.739	27	14	@M433T1027|-34S|-41K|-37Cl|@M475T1026|-(CO2)|@M477T1027|-(CH2S)														0.045656297811842	0.840838404671125	0	-0.178453688082055	0.131807312187844	0	0.030350497720404	0.0169726359346093	-0.00147319542602102	-0.0366319923572912	0.0738042974051522	1.5313401747992	-0.00028360634505241	E	E	E	0.0814924811887607	0.404506173232618	0	-0.0778031929294585	0.323504822441443	0	0.00946298677732742	-0.023505999884023	-0.026211557034021	-0.0205306487789939	1.29595784951218	0.871715148819456	-0.0022320914680541	E	E	E	430.739879724666	430.741899846099	1025.48656286023	1033.23342646818	63	42	21	0	7.95701626913618e-06	0.0680267207640068	0.589605136380138	0.981614679170124	1.60417629679127e-08	125681.627132402	0	M161T1026	
M432.7384T1027	hilic	M432.7384T1027	432.738406421794	1026.85241897949		[M-H-COCH2]- 475.739	27	14	@M431T1026|+34S|+41K|+37Cl|@M477T1027|-(CO2)														0.0728488732898871	0.680392266800151	0	-0.210686348122143	0.0807911440447071	0	0.0304306586616845	0.0120108099428295	-0.00532152926044756	-0.0362788381327527	0.26659852538986	1.51657714343958	-0.000424612602381637	E	E	E	0.0604699005304692	0.565698449177404	0	-0.0877119562951538	0.29889931828214	0	0.00653101040954793	-0.0186819604583705	-0.0178961951243915	-0.0150741419799509	0.88482780773969	0.640036175224193	-0.00153549898606369	E	E	E	432.737861399899	432.739848239581	1025.20250075948	1035.06130064831	63	42	21	0	2.02248507657461e-05	0.086327078773095	0.701759923989836	0.981017359591659	1.88037160480718e-08	49435.6591664972	0	M161T1026	
