variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	QC	Blanc	Bio	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M186T986	M185.9716T986	185.971588285541	185.971026797442	185.971963408276	986.117958467449	984.195593273183	995.596876426735	58	19	1	38			13													
M186T566	M185.9995T566	185.999477230973	185.999209651284	185.999850267214	565.681710563823	564.999779602187	566.873136139474	64	22	0	42		[M-H-CO]- 214.995	282													
M186T395	M186.0099T395	186.00987272049	186.009433615643	186.018066083812	395.425998863735	390.194245515845	397.51631115546	47	22	0	25			6													
M186T393	M186.0258T393	186.025845715274	186.025576536959	186.026248970383	392.827865471507	390.82010194746	394.722675444139	54	24	0	30			6													
M186T517	M186.041T517	186.040956181962	186.040687251854	186.041380185723	516.678223787082	514.099184277716	520.250634613299	65	24	0	41		[M-H-CH2]- 201.064	29													
M186T172	M186.0411T172	186.041088417435	186.040815453504	186.041439463729	172.170804197541	167.635271117044	177.542278961871	64	23	0	41		[M-H-COCH2]- 229.059	19													
M186T258	M186.0456T258	186.045591173986	186.045256399719	186.046006460494	258.328477894329	245.217686636814	263.483314394118	67	24	0	42		[M-H-NH3]- 204.088	1													
M186T145_1	M186.0564T145_1	186.056369477671	186.056097424166	186.056737085428	144.978999639858	143.895703716849	145.784945154023	66	24	0	42			34													
M186T440	M186.0603T440	186.060326970194	186.060030467179	186.06070376971	439.704412201668	430.714336087672	441.744876429203	66	24	0	42	[167][M+1]-		8													
M186T93	M186.0596T93	186.059570447301	186.059173794368	186.062759662202	92.9789943410315	91.7923939728109	93.6701323611133	46	23	0	23		[M+Cl]- 151.094	22													
M186T144	M186.0774T144	186.077405735685	186.077072771732	186.077816275411	144.314410886346	141.540043001133	148.405316280832	66	24	0	42		[M-H]- 187.085	34													
M186T145_2	M186.1138T145_2	186.11383335065	186.113540887038	186.114216730543	145.200868608083	143.713524433445	146.357536994594	66	24	0	42	[168][M]-	[M+Cl]- 151.144	34													
M186T92	M186.1139T92	186.113850156021	186.113440503773	186.114234993415	92.1939214648805	90.5036592234609	92.8880005389674	63	22	1	40			11													
M186T581	M186.1251T581	186.125085829183	186.124809802593	186.125419356502	581.228683620797	579.511895604666	583.28965163398	61	19	0	42			282													
M186T168	M186.1502T168	186.150231294458	186.149933970497	186.15060183972	167.74907402651	164.516327971317	172.226848095786	62	21	0	41		[M-H-CO2]- 231.142	46													
M187T375	M186.9437T375	186.943729647013	186.943478650042	186.944122243729	374.770176551117	372.246322278169	375.824690259697	60	21	0	39		[M-H+HCOOH]- 141.939	32													
M187T599	M186.9557T599	186.955685131601	186.955280475047	186.956062110604	599.305549990601	598.219759121123	601.863787733214	63	24	2	37		[M+Cl]- 151.983 [M-H-COCH2]- 229.974	10													
M187T986	M186.9725T986	186.972487973475	186.971910784605	186.972849455523	986.15835510093	984.195593273183	992.017095960262	56	17	1	38			13													
M187T1007	M186.9725T1007	186.972474040544	186.972197130968	186.972821017482	1007.32071352983	997.259245840398	1009.41947339133	60	22	0	38			13													
M187T1219	M186.9724T1219	186.972442735756	186.972141640995	186.97277869911	1218.76097741035	1206.61452605591	1226.42217279486	41	9	0	32		[M-H-C2H4]- 216.019	33													
M187T84	M186.9807T84	186.98073540622	186.980354834928	186.981134539716	83.7858693393553	82.7785584516836	85.9679084109858	60	22	0	38			559													
M187T295	M186.992T295	186.991993255229	186.991660813004	186.99767492086	294.829338427439	290.002347691858	311.384176479939	62	23	0	35		[M-H+HCOOH]- 141.991	12													
M187T92	M187.0074T92	187.007361727853	187.007106209836	187.007732656843	91.9626280868556	90.9602046896789	92.967556105946	66	24	0	42	[169][M]-	[M+Cl+HCOOH]- 106.039 [M-H+HCOOH]- 142.016	11													
M187T170	M187.0074T170	187.00735084024	187.007098833626	187.00767114033	170.215883809057	164.506506021118	175.035968087341	49	18	0	31			46													
M187T393	M187.0196T393	187.019559327375	187.019289976237	187.019965991694	393.271246425338	391.167742451808	394.882712641216	66	24	0	42		[M-H]- 188.036	6													
M187T513	M187.0251T513	187.025066647661	187.024782171937	187.02543867444	513.43072607134	512.374494895134	517.039437661362	64	24	0	40		[M-H]- 188.032	27													
M187T596	M187.0251T596	187.025134005746	187.024854085274	187.025503116876	595.74289113923	594.388258869192	597.037354790138	46	14	0	32			30													
M187T392	M187.0382T392	187.03815407269	187.037916785895	187.038542729337	391.96710825327	390.661016143494	395.404520051926	66	24	0	42	[170][M]-	[M-H]- 188.036	6	C5H12O5	152.0685	D-(+)-Arabitol;D-Arabitol	InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4-/m1/s1	HEBKCHPVOIAQTA-QWWZWVQMSA-N	CID94154	CHEBI:18333	HMDB00568	C01904	Carbohydrate metabolism	Pentose and Glucuronate interconversions	Others	659_D-(+)-Arabitol_M+Cl_Mono_187.0373_361.25_FALSE
M187T258	M187.042T258	187.041978828523	187.041642883331	187.042395965649	258.334610548689	244.756504081009	262.103757403145	68	24	0	42	[171][M]-	[M-H-CH4]- 204.088	1													
M187T440	M187.0612T440	187.061185093166	187.060895471791	187.061600283536	439.716725549719	430.039572511975	451.523401951928	67	24	1	42	[167][M+2]-		8													
M187T106	M187.0614T106	187.061376670471	187.05458017515	187.061825976662	106.056329311503	90.9096415032252	117.6712990228	56	20	3	32			5													
M187T178	M187.0615T178	187.061477852088	187.060971903478	187.061882666744	177.895875296758	172.487123029414	186.140603321009	41	17	2	22			19													
M187T493	M187.0727T493	187.072652329001	187.07238439307	187.073080747137	492.783427165387	492.325326844692	494.748671264807	66	24	0	42		[M-H]- 188.076	3													
M187T311	M187.0727T311	187.072665121081	187.072394651892	187.073050525216	311.409957850656	309.489359248263	314.23459048958	66	24	0	42	[172][M]-		12													
M187T377	M187.0979T377	187.097862805338	187.097334054453	187.098340421276	377.369614020985	372.21134391773	391.361963866661	69	24	2	42		[M+Cl]- 152.128 [M-H]- 188.105	32													
M187T421	M187.0978T421	187.097839026905	187.097535280559	187.098241298384	420.642921573347	399.194561032185	422.999031877112	60	22	0	38		[M-H]- 188.107	28													
M187T583	M187.1091T583	187.109079334452	187.108803567878	187.10943502604	582.686002081289	582.11972775402	584.272058692386	66	24	0	42	[173][M]-		282													
M187T362	M187.1091T362	187.109071722983	187.108822389617	187.109474257033	361.753213243697	358.617726574137	370.241964316551	66	24	0	42		[M-H]- 188.116	31	C8H16N2O3	188.1161	N6-Acetyl-L-lysine	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	DTERQYGMUDWYAZ-ZETCQYMHSA-N	CID92832	CHEBI:17752	HMDB00206	C02727	Amino acid metabolism	Lysine degradation	Others	728_N6-Acetyl-L-lysine_M-H_Mono_187.1088_349.9_TRUE
M187T144	M187.1171T144	187.117133885254	187.108672335498	187.117572015962	143.930829654408	132.241054120981	147.201269401433	56	17	0	39	[168][M+1]-		34													
M187T647	M187.1203T647	187.120346786116	187.120070760833	187.120709433998	646.850265626842	645.527785633445	650.259075164307	58	20	0	38			65													
M187T566	M187.1203T566	187.120271623902	187.119998336653	187.120723103465	565.673243290297	564.177696207464	568.247558353963	45	17	0	28			282													
M187T85	M187.1343T85	187.134318038386	187.134019158189	187.134709379884	85.1705905480295	84.2312617842043	85.9418619227947	65	24	0	41		[M-H-CH4]- 204.177	11													
M187T611	M187.2311T611	187.231066249227	187.230618164419	187.231491700416	611.290176165268	610.290434768277	613.20635413341	60	18	0	42			9													
M188T134	M188.0026T134	188.002601860722	188.002321817474	188.002977233061	133.928088721062	133.448296544444	134.470631667181	66	24	0	42	[174][M]-	[M-H]- 189.007	34													
M188T204	M188.0002T204	188.000217182785	187.999882182249	188.000552168492	203.963844697957	200.845343285207	206.681914248792	53	22	0	31			532													
M188T92	M188.0107T92	188.01066469238	188.010382190013	188.011048501541	92.0010319168088	90.9602046896789	92.967556105946	66	24	0	42	[169][M+1]-		11													
M188T578	M188.0203T578	188.020343652384	188.020041474737	188.020710602831	577.856292979182	576.482677283169	578.612704282744	63	21	0	42			18													
M188T158	M188.0357T158	188.035655895714	188.035390585215	188.036002523969	158.426006357699	157.283544738988	164.92666009425	66	24	0	42	[175][M]-		15													
M188T392	M188.0415T392	188.041524105536	188.041255145257	188.041918129831	391.864969811933	390.993497046298	396.109602480009	66	24	0	42	[170][M+1]-		6													
M188T258	M188.0454T258	188.045351437141	188.044998388482	188.04576333457	258.024046052776	242.828878551429	264.030653220622	70	24	0	42	[171][M+1]-		1													
M188T502	M188.0567T502	188.056705791552	188.056446165736	188.057123386	502.472406383149	493.70558501196	504.712973555352	66	24	0	42	[176][M]-		43													
M188T238	M188.0613T238	188.061317151548	188.061023324819	188.061668047786	237.644638125802	235.118977337549	240.12848627837	52	15	0	37			7													
M188T516	M188.0678T516	188.06781115586	188.067098454624	188.068247732336	515.745067555298	513.27620037457	517.869449873019	42	17	0	25			385													
M188T137	M188.072T137	188.071972217947	188.071700079363	188.072355802715	137.338108737584	136.766523961621	138.153797081637	66	24	0	42	[177][M]-	[M-H-CO]- 217.067	34	C11H11NO2	189.079	Indole-3-propionic acid;3-Indolepropionic acid	InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)	GOLXRNDWAUTYKT-UHFFFAOYSA-N	CID3744	CHEBI:43580	HMDB02302		Amino acid metabolism	Tryptophan metabolism	Indole	1212_Indole-3-propionic acid _M-H_Mono_188.0717_139.9_TRUE
M188T312	M188.076T312	188.076017080318	188.075741981667	188.076457473014	311.787707241233	309.014112277187	322.742628933336	65	24	0	41	[172][M+1]-		12													
M188T180	M188.0932T180	188.093152037026	188.092842233842	188.093511108058	180.453555141299	175.559286415207	191.812855491565	62	24	0	38		[M-H]- 189.099	19													
M188T285	M188.0931T285	188.093112455861	188.092811032478	188.093479124564	284.97163858265	281.877882579873	288.132910008982	55	22	0	33	[178][M]-	[M+Cl]- 153.124	12													
M188T136	M188.093T136	188.093026390259	188.092410648104	188.09335723447	135.658308427402	134.79413005149	137.048729183785	49	18	0	31		[M-2H+K]- 151.144	34													
M188T480	M188.1043T480	188.104287644942	188.10398292961	188.104682062529	479.856789965943	476.580643969358	480.546151502309	66	24	0	42	[179][M]-		3													
M188T583	M188.1125T583	188.112518545138	188.112230008321	188.112851190623	582.988713292573	581.728486500695	584.948191826899	60	21	0	39	[173][M+1]-		282													
M189T236	M188.9056T236	188.905614546344	188.905226416412	188.906034859987	235.814302157039	230.873964978527	238.199990848648	63	24	1	38			7													
M189T1213	M188.9057T1213	188.905742653577	188.905275384124	188.906004382202	1213.22591726588	1209.68092526206	1222.07488188739	40	15	3	21			439													
M189T1218	M188.9396T1218	188.939641787343	188.939365272554	188.9400222322	1218.03541610318	1205.93299727498	1224.13381326741	67	24	1	42			33													
M189T1006	M188.9396T1006	188.939632397452	188.939335074119	188.939977475644	1006.40562199056	996.259428356277	1008.44089434064	66	24	0	42			13													
M189T985	M188.9396T985	188.939622859548	188.939109982814	188.940000006336	985.446510336108	983.58744833803	991.429956832605	53	16	1	36	[180][M]-		13													
M189T888	M188.9397T888	188.939654505263	188.939171107542	188.940024458306	888.44401692152	872.719021937205	895.881180444783	62	22	2	38			577													
M189T688	M188.9396T688	188.93964267214	188.939376147918	188.939991279754	687.516685869882	675.423839146229	696.679005121343	51	13	0	34			513													
M189T10	M188.9397T10	188.939664443325	188.939101722549	188.940021368551	10.3882415726935	0.806944206504833	27.6390196012058	47	18	1	28			62													
M189T593	M188.9446T593	188.944616847854	188.944125427215	188.944927706053	593.010801278062	589.932863875263	593.92523739992	63	24	3	36		[M-H-CO]- 217.949	18													
M189T1030	M188.9808T1030	188.98083610929	188.980603164618	188.981117652853	1029.88222405541	1027.63472379747	1032.69085197363	43	9	0	34		[M+Cl]- 154.015	24													
M189T447	M188.9824T447	188.982367431564	188.981963258089	188.982762422403	447.148970842595	432.180873639247	459.796710048242	47	21	2	23		[M+Cl]- 154.015	8													
M189T119	M188.9866T119	188.986644988008	188.986329511394	188.987017434211	118.943823146775	118.40506630584	119.633183779438	66	24	0	42	[181][M]-	[M+Cl+NH3]- 136.982	23													
M189T92	M189.0031T92	189.003110459855	189.002752970848	189.003952028132	92.0236486017155	90.7628309012387	93.49712620368	67	24	1	42	[169][M+2]-		11													
M189T134	M189.0057T134	189.005722054415	189.005445702316	189.006076547233	134.207721510105	133.652531875981	135.015652917743	66	24	0	42	[174][M+1]-		34													
M189T392	M189.0352T392	189.035227568791	189.034975405404	189.035610912434	391.930988700463	390.661016143494	395.404520051926	66	24	0	42	[170][M+2]-		6													
M189T313	M189.0407T313	189.040712638558	189.040446049562	189.041115543232	312.670831678152	310.117069414847	315.200118493025	66	24	0	42	[182][M]-		12													
M189T490	M189.0408T490	189.040797747607	189.040505579488	189.041159857417	489.91172589168	489.077047903628	491.149375927327	62	21	0	41			3													
M189T158	M189.0389T158	189.038853154095	189.034007795748	189.041143148044	158.051924050387	138.250301631607	181.692709667066	62	21	0	39	[175][M+1]-		15													
M189T508	M189.0408T508	189.040782139569	189.040367541276	189.041035869452	508.37648545504	504.200487981059	518.931267959912	41	17	1	23		[M+Cl]- 154.077	27													
M189T594	M189.0408T594	189.040750413051	189.040332075118	189.040985454349	593.99882546796	593.015267928138	603.804654076069	6	3	3	0			30													
M189T569	M189.052T569	189.051990792176	189.051700792745	189.052367906589	569.397229338081	562.966653043011	572.319152212895	65	23	0	42		[M-H-NH3]- 207.082	18													
M189T238	M189.0577T238	189.057748263688	189.057413619004	189.058162792577	237.962838535002	236.060208664872	239.356048468555	66	24	0	42			7													
M189T502	M189.0601T502	189.060059764338	189.059770307222	189.060519060421	502.356212629917	493.70558501196	505.926556153758	66	24	0	42	[176][M+1]-		43													
M189T138	M189.0752T138	189.075225884784	189.074964617189	189.075605716442	137.593253973174	137.049956680337	138.167400294765	63	24	0	39	[177][M+1]-		34													
M189T338	M189.0772T338	189.077180523075	189.076903278013	189.077514375278	338.259572744529	335.5552903461	341.331100588547	43	17	0	26		[M-H+HCOOH]- 144.083 [M-H+NH3]- 173.059	21													
M189T284	M189.0771T284	189.077143146657	189.076876097364	189.07758864731	284.115550599823	275.495218637222	289.243872696759	49	19	0	30	[178][M+1]-		12													
M189T303	M189.0884T303	189.088384539667	189.088111601635	189.08874363278	303.167253989742	298.844704593182	313.40940890242	51	21	0	30			12													
M189T480	M189.1076T480	189.107574286651	189.10726492687	189.108006155872	479.966297893616	476.580643969358	481.631518601908	60	23	0	37	[179][M+1]-		3													
M189T94	M189.1138T94	189.113754114303	189.113116317533	189.114348010781	93.5030383570063	90.5036592234609	94.8137976192259	65	23	1	41		[M-H-C5H8O4]- 322.159	22													
M189T547	M189.1248T547	189.124778119226	189.124505132412	189.125096741507	547.093977488045	546.090907668045	549.104161089506	66	24	0	42			49													
M190T1006	M189.943T1006	189.94297264863	189.942683423256	189.943348375344	1006.02520623081	996.259428356277	1008.44089434064	66	24	0	42	[180][M+1]-		13													
M190T985	M189.943T985	189.942986062657	189.942483334522	189.943349427521	985.410737870456	983.58744833803	991.803322357743	46	15	1	30		[M-H]- 190.957	13													
M190T1011	M189.9753T1011	189.97532081265	189.971569652354	189.975710493442	1011.13125855173	994.91491140756	1014.14686868839	66	22	0	42		[M-H]- 190.985 [M-2H]2- 381.967	13													
M190T119	M189.9899T119	189.989937975502	189.989647950219	189.990298195145	118.934278764557	118.40506630584	119.633183779438	66	24	0	42	[181][M+1]-		23													
M190T1003	M189.9924T1003	189.992352209562	189.992062150664	189.992665687364	1003.13639621835	1002.47960017784	1004.14515759732	59	18	0	41			13													
M190T92	M190.0063T92	190.006287575355	190.005617672604	190.006803313475	91.9539092943733	90.4880436257635	93.7331214424351	50	24	0	26	[169][M+3]-		11													
M190T521	M190.0182T521	190.018235937458	190.017922865326	190.018640937538	521.411087263849	520.64972363148	522.780109260919	66	24	0	42			571													
M190T542	M190.036T542	190.035981884011	190.035678349574	190.03642751925	541.679944268442	540.414254169805	543.001587773511	57	19	0	38		[M+Cl]- 155.071 [M-H]- 191.044	14													
M190T593	M190.036T593	190.036049218641	190.0357663519	190.036407153741	593.383459320565	592.396044545801	594.451324068654	55	20	0	35			30													
M190T444	M190.0391T444	190.039134420088	190.03884829236	190.039550999174	443.588960247117	442.188437628559	448.201706503779	64	22	0	42	[183][M]-		8													
M190T313	M190.0441T313	190.044137132476	190.040129556704	190.044588723339	313.087507182394	306.631660410205	317.617813139639	61	23	0	38	[182][M+1]-		12													
M190T136	M190.0546T136	190.054614728149	190.054329927249	190.054984901076	135.974107721533	135.373697064618	136.50655457349	66	24	0	42	[177][M+2]-		34													
M190T304	M190.0546T304	190.054615914227	190.054355894833	190.055090631756	303.859530044265	300.434442068762	311.26532404322	44	18	0	26			12													
M190T311	M190.0724T311	190.072358687915	190.072109598551	190.072774046371	311.384176479939	308.72325766989	313.054378828489	65	24	0	41	[184][M]-	[M-2H+K]- 153.124	12													
